Camera_number,Cluster_number,Location,Apple_variety,Temperature,Date,Time,Taxanomic_group,Groups,On_flower,Comments,Comments_picture,Photo_s/s,Feil tid
3,2,Berle,Summerred,23,24.05.23,15:50:00,Unknown_bee,Unknown_bee,Y,Not annotated,,,
3,2,Berle,Summerred,24,24.05.23,15:57:00,Honeybee,Apis,Y,Not annotated,,,
3,2,Berle,Summerred,24,24.05.23,16:57:00,Fly,Diptera,Y,Not annotated,,,
3,2,Berle,Summerred,20,24.05.23,18:22:00,Unknown_bee,Unknown_bee,Y,Not annotated,,,
3,2,Berle,Summerred,21,25.05.23,10:03:00,Honeybee,Apis,Y,Not annotated,,,
3,2,Berle,Summerred,24,25.05.23,11:35:00,Unknown_bee,Unknown_bee,Y,Not annotated,,,
3,2,Berle,Summerred,27,25.05.23,12:41:00,Honeybee,Apis,N,Not annotated,,,
3,2,Berle,Summerred,27,25.05.23,12:45:00,Honeybee,Apis,Y,Not annotated,,,
3,2,Berle,Summerred,27,25.05.23,13:08:00,Honeybee,Apis,Y,Not annotated,same in next photo,,
3,2,Berle,Summerred,27,25.05.23,13:26:00,Honeybee,Apis,N,Not annotated,,,
3,2,Berle,Summerred,28,25.05.23,13:41:00,Honeybee,Apis,Y,Not annotated,,,
3,2,Berle,Summerred,26,25.05.23,14:44:00,Honeybee,Apis,Y,Not annotated,,,
3,2,Berle,Summerred,26,25.05.23,15:04:00,Honeybee,Apis,Y,Not annotated,,,
3,2,Berle,Summerred,24,25.05.23,15:22:00,Honeybee,Apis,N,Not annotated,,,
3,2,Berle,Summerred,21,25.05.23,16:41:00,Fly,Diptera,N,Not annotated,,,
3,2,Berle,Summerred,22,25.05.23,17:05:00,Honeybee,Apis,Y,Not annotated,,,
3,2,Berle,Summerred,22,26.05.23,09:05:00,Honeybee,Apis,Y,Not annotated,,,
3,2,Berle,Summerred,24,26.05.23,11:11:00,Unknown_bee,Unknown_bee,Y,Not annotated,,,
3,2,Berle,Summerred,24,26.05.23,11:12:00,Unknown_bee,Unknown_bee,Y,Not annotated,,,
3,2,Berle,Summerred,24,26.05.23,11:13:00,Honeybee,Apis,N,Not annotated,,,
3,2,Berle,Summerred,25,26.05.23,11:54:00,Honeybee,Apis,N,Not annotated,,,
3,3,Berle,Summerred,27,26.05.23,13:03:00,Honeybee,Apis,N,Not annotated,,,
3,3,Berle,Summerred,26,26.05.23,13:31:00,Syrphid,Diptera,N,Not annotated,,,
3,3,Berle,Summerred,26,26.05.23,13:51:00,Unknown_bee,Unknown_bee,Y,Not annotated,,,
3,3,Berle,Summerred,21,26.05.23,16:27:00,Fly,Diptera,Y,Not annotated,,,
3,3,Berle,Summerred,21,26.05.23,16:31:00,Unknown_bee,Unknown_bee,Y,Not annotated,,,
3,3,Berle,Summerred,21,26.05.23,16:32:00,Honeybee,Apis,Y,Not annotated,,,
3,3,Berle,Summerred,22,26.05.23,17:16:00,Honeybee,Apis,Y,Not annotated,,,
3,3,Berle,Summerred,23,26.05.23,17:19:00,Honeybee,Apis,Y,Not annotated,,,
3,3,Berle,Summerred,24,26.05.23,17:36:00,Unknown_bee,Unknown_bee,Y,Not annotated,,,
3,3,Berle,Summerred,13,26.05.23,21:10:00,Fly,Diptera,N,Not annotated,,,
3,3,Berle,Summerred,8,27.05.23,01:27:00,Araneae,Other,N,Not annotated,,,
3,3,Berle,Summerred,6,27.05.23,05:27:00,Fly,Diptera,N,Not annotated,,,
3,3,Berle,Summerred,14,27.05.23,08:19:00,Fly,Diptera,N,Not annotated,,,
3,3,Berle,Summerred,22,27.05.23,12:14:00,Syrphid,Diptera,N,Not annotated,,,
3,3,Berle,Summerred,22,27.05.23,12:15:00,Unknown_bee,Unknown_bee,Y,Not annotated,,,
3,3,Berle,Summerred,23,27.05.23,12:29:00,Fly,Diptera,N,Not annotated,,,
3,3,Berle,Summerred,23,27.05.23,12:31:00,Fly,Diptera,N,Not annotated,,,
3,3,Berle,Summerred,23,27.05.23,12:36:00,Honeybee,Apis,Y,Not annotated,,,
3,3,Berle,Summerred,18,28.05.23,08:46:00,Honeybee,Apis,Y,Not annotated,,,
3,3,Berle,Summerred,18,28.05.23,09:22:00,Honeybee,Apis,N,Not annotated,,,
3,3,Berle,Summerred,18,28.05.23,09:58:00,Honeybee,Apis,Y,Not annotated,,,
3,3,Berle,Summerred,18,28.05.23,10:00:00,Fly,Diptera,N,Not annotated,,,
3,3,Berle,Summerred,19,28.05.23,10:22:00,Honeybee,Apis,Y,Not annotated,,,
3,3,Berle,Summerred,19,28.05.23,10:30:00,Bumblebee,Bombus,Y,Not annotated,One the same flower the honeybee was on 8 min prior,,
3,3,Berle,Summerred,26,28.05.23,14:41:00,Syrphid,Diptera,Y,Not annotated,,,
3,3,Berle,Summerred,11,28.05.23,21:24:00,Fly,Diptera,N,Not annotated,,,
3,3,Berle,Summerred,18,29.05.23,10:39:00,Unknown_bee,Unknown_bee,N,Not annotated,,,
3,3,Berle,Summerred,19,29.05.23,11:04:00,Unknown_bee,Unknown_bee,Y,Not annotated,,,
3,3,Berle,Summerred,22,29.05.23,12:44:00,Honeybee,Apis,Y,Not annotated,,,
3,3,Berle,Summerred,22,29.05.23,13:06:00,Unknown_bee,Unknown_bee,Y,Not annotated,,,
3,3,Berle,Summerred,22,29.05.23,13:13:00,Unknown_bee,Unknown_bee,Y,Not annotated,,,
3,3,Berle,Summerred,25,29.05.23,14:03:00,Fly,Diptera,Y,Not annotated,,,
3,3,Berle,Summerred,21,29.05.23,14:51:00,Honeybee,Apis,N,Not annotated,,,
3,3,Berle,Summerred,15,29.05.23,20:37:00,Fly,Diptera,N,Not annotated,,,
3,3,Berle,Summerred,11,29.05.23,22:39:00,Fly,Diptera,N,Not annotated,,,
3,3,Berle,Summerred,9,30.05.23,00:48:00,Araneae,Other,N,Not annotated,,,
3,3,Berle,Summerred,18,30.05.23,07:20:00,Fly,Diptera,N,Not annotated,,,
3,3,Berle,Summerred,20,30.05.23,08:25:00,Unknown_bee,Unknown_bee,Y,Not annotated,,,
3,3,Berle,Summerred,20,30.05.23,08:27:00,Unknown_bee,Unknown_bee,N,Not annotated,,,
3,3,Berle,Summerred,20,30.05.23,09:06:00,Unknown_bee,Unknown_bee,Y,Not annotated,,,
3,3,Berle,Summerred,20,30.05.23,09:19:00,Unknown_bee,Unknown_bee,Y,Not annotated,,,
3,2,Hoyen,Aroma,17,01.06.23,07:15:00,Bumblebee,Bombus,Y,,,,
3,1,Hoyen,Aroma,21,01.06.23,09:51:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,23,01.06.23,11:19:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,22,01.06.23,11:23:00,Honeybee,Apis,N,,,,
3,1,Hoyen,Aroma,22,01.06.23,11:34:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,21,01.06.23,12:03:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,21,01.06.23,12:16:00,Bumblebee,Bombus,N,,,,
3,1,Hoyen,Aroma,21,01.06.23,12:26:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,21,01.06.23,12:41:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,22,01.06.23,12:54:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,23,01.06.23,12:56:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,22,01.06.23,13:03:00,Honeybee,Apis,N,,,,
3,1,Hoyen,Aroma,21,01.06.23,13:09:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,21,01.06.23,13:17:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,21,01.06.23,13:19:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,21,01.06.23,13:21:00,Syrphid,Diptera,N,Think its a hoverfly? Looks thin,Aroma Høyen 3_101_WSCT9531,,
3,1,Hoyen,Aroma,22,01.06.23,13:40:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,23,01.06.23,13:44:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,23,01.06.23,13:46:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,24,01.06.23,13:58:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,24,01.06.23,14:02:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,23,01.06.23,14:11:00,Honeybee,Apis,N,,,,
3,1,Hoyen,Aroma,23,01.06.23,14:12:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,23,01.06.23,14:16:00,Honeybee,Apis,N,,,,
3,1,Hoyen,Aroma,23,01.06.23,14:17:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,23,01.06.23,14:18:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,23,01.06.23,14:20:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,23,01.06.23,14:30:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,23,01.06.23,14:30:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,23,01.06.23,14:31:00,Fly,Diptera,N,,,,
3,1,Hoyen,Aroma,23,01.06.23,14:32:00,Honeybee,Apis,N,,,,
3,1,Hoyen,Aroma,23,01.06.23,14:33:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,23,01.06.23,14:41:00,Honeybee,Apis,N,,,,
3,1,Hoyen,Aroma,23,01.06.23,14:43:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,23,01.06.23,14:53:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,23,01.06.23,14:54:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,22,01.06.23,15:20:00,Fly,Diptera,N,,,,
3,1,Hoyen,Aroma,22,01.06.23,15:21:00,Unknown_bee,Unknown_bee,N,,,,
3,1,Hoyen,Aroma,22,01.06.23,15:22:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,22,01.06.23,15:24:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,22,01.06.23,15:36:00,Bumblebee,Bombus,N,,,,
3,1,Hoyen,Aroma,22,01.06.23,15:37:00,Bumblebee,Bombus,N,,,,
3,1,Hoyen,Aroma,22,01.06.23,15:50:00,Honeybee,Apis,N,,,,
3,1,Hoyen,Aroma,22,01.06.23,15:52:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,23,01.06.23,16:11:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,23,01.06.23,16:14:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,23,01.06.23,16:20:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,23,01.06.23,16:29:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,23,01.06.23,16:32:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,22,01.06.23,16:43:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,22,01.06.23,17:42:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,21,01.06.23,18:45:00,Bumblebee,Bombus,N,,,,
3,1,Hoyen,Aroma,21,01.06.23,21:11:00,Bumblebee,Bombus,N,,,,
3,1,Hoyen,Aroma,21,01.06.23,21:12:00,Fly,Diptera,N,,,,
3,1,Hoyen,Aroma,23,02.06.23,11:02:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,24,02.06.23,11:34:00,Honeybee,Apis,N,,,,
3,1,Hoyen,Aroma,25,02.06.23,11:46:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,26,02.06.23,12:18:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,27,02.06.23,13:02:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,28,02.06.23,13:18:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,28,02.06.23,13:44:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,26,02.06.23,13:59:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,24,02.06.23,14:19:00,Honeybee,Apis,N,,,,
3,1,Hoyen,Aroma,24,02.06.23,14:20:00,Syrphid,Diptera,Y,,,,
3,1,Hoyen,Aroma,24,02.06.23,14:20:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,23,02.06.23,14:32:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,23,02.06.23,14:34:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,23,02.06.23,14:41:00,Bumblebee,Bombus,Y,,,,
3,1,Hoyen,Aroma,23,02.06.23,14:41:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,23,02.06.23,14:42:00,Honeybee,Apis,N,,,,
3,1,Hoyen,Aroma,22,02.06.23,15:11:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,22,02.06.23,15:14:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,22,02.06.23,15:15:00,Syrphid,Diptera,N,,,,
3,1,Hoyen,Aroma,22,02.06.23,15:17:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,22,02.06.23,15:19:00,Solitary_bee,SolitaryBee,Y,,,,
3,1,Hoyen,Aroma,22,02.06.23,15:22:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,23,02.06.23,15:39:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,23,02.06.23,15:39:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,22,02.06.23,15:46:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,22,02.06.23,15:46:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,23,02.06.23,15:48:00,Syrphid,Diptera,Y,,,,
3,1,Hoyen,Aroma,23,02.06.23,15:49:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,23,02.06.23,15:53:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,23,02.06.23,15:55:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,23,02.06.23,15:59:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,22,02.06.23,16:06:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,22,02.06.23,16:20:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,9,03.06.23,00:46:00,Neuroptera,Other,N,,,,
3,1,Hoyen,Aroma,9,03.06.23,02:49:00,Neuroptera,Other,Y,,,,
3,1,Hoyen,Aroma,9,03.06.23,02:56:00,Neuroptera,Other,Y,,,,
3,1,Hoyen,Aroma,12,03.06.23,07:30:00,Bumblebee,Bombus,Y,,,,
3,1,Hoyen,Aroma,15,03.06.23,08:40:00,Bumblebee,Bombus,N,,,,
3,1,Hoyen,Aroma,18,03.06.23,09:24:00,Solitary_bee,SolitaryBee,Y,Not easy to see but present in two photos in a row,,,
3,1,Hoyen,Aroma,18,03.06.23,09:27:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,25,03.06.23,10:32:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,29,03.06.23,13:20:00,Honeybee,Apis,N,,,,
3,1,Hoyen,Aroma,29,03.06.23,13:22:00,Bumblebee,Bombus,Y,,,,
3,1,Hoyen,Aroma,29,03.06.23,13:23:00,Fly,Diptera,N,,,,
3,1,Hoyen,Aroma,29,03.06.23,13:24:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,28,03.06.23,13:42:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,28,03.06.23,13:50:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,26,03.06.23,14:05:00,Honeybee,Apis,N,,,,
3,1,Hoyen,Aroma,25,03.06.23,14:14:00,Fly,Diptera,N,,,,
3,1,Hoyen,Aroma,24,03.06.23,14:28:00,Solitary_bee,SolitaryBee,N,Not easy to see but looks like a bee and its very small,,,
3,1,Hoyen,Aroma,24,03.06.23,14:36:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,24,03.06.23,15:17:00,Honeybee,Apis,N,,,,
3,1,Hoyen,Aroma,23,03.06.23,15:38:00,Bumblebee,Bombus,Y,,,,
3,1,Hoyen,Aroma,23,03.06.23,15:53:00,Unknown_bee,Unknown_bee,Y,,,,
3,1,Hoyen,Aroma,23,03.06.23,16:29:00,Honeybee,Apis,N,,,,
3,1,Hoyen,Aroma,22,03.06.23,17:01:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,22,03.06.23,17:04:00,Fly,Diptera,Y,,,,
3,1,Hoyen,Aroma,21,03.06.23,17:44:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,15,03.06.23,21:24:00,Neuroptera,Other,N,,,,
3,1,Hoyen,Aroma,14,03.06.23,21:53:00,Neuroptera,Other,Y,,,,
3,1,Hoyen,Aroma,13,03.06.23,22:06:00,Fly,Diptera,Y,,,,
3,1,Hoyen,Aroma,11,03.06.23,23:19:00,Neuroptera,Other,Y,,,,
3,1,Hoyen,Aroma,23,04.06.23,08:22:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,20,04.06.23,09:19:00,Honeybee,Apis,Y,,,,
3,1,Hoyen,Aroma,25,04.06.23,10:31:00,Fly,Diptera,Y,,,,
3,1,Hoyen,Aroma,26,04.06.23,10:37:00,Honeybee,Apis,Y,,,,
3,2,Hoyen,Aroma,22,31.05.23,10:00:00,Honeybee,Apis,N,"Står 12 nov 01:24 am på klokka, men er nok 31.05.23 før kl 10 (ut i fra de neste bildene)",,,
3,2,Hoyen,Aroma,25,31.05.23,10:00:00,Honeybee,Apis,Y,"Står 12 nov 03:45 am på klokka, men er nok 31.05.23 før kl 10 (ut i fra de neste bildene)",,,
3,2,Hoyen,Aroma,25,31.05.23,10:00:00,Honeybee,Apis,N,"Står 12 nov 03:46 am på klokka, men er nok 31.05.23 før kl 10 (ut i fra de neste bildene)",,,
3,2,Hoyen,Aroma,22,31.05.23,10:00:00,Unknown_bee,Unknown_bee,N,"Står 12 nov 01:31 am på klokka, men er nok 31.05.23 før kl 10 (ut i fra de neste bildene)",,,
3,2,Hoyen,Aroma,28,31.05.23,10:23:00,Honeybee,Apis,Y,,,,
3,2,Hoyen,Aroma,27,31.05.23,10:40:00,Unknown_bee,Unknown_bee,Y,,,,
3,2,Hoyen,Aroma,28,31.05.23,10:47:00,Unknown_bee,Unknown_bee,Y,,,,
3,2,Hoyen,Aroma,28,31.05.23,10:50:00,Honeybee,Apis,N,,,,
3,2,Hoyen,Aroma,31,31.05.23,11:34:00,Honeybee,Apis,N,,,,
3,2,Hoyen,Aroma,31,31.05.23,11:36:00,Honeybee,Apis,N,,,,
3,2,Hoyen,Aroma,32,31.05.23,11:47:00,Honeybee,Apis,N,,,,
3,2,Hoyen,Aroma,32,31.05.23,11:59:00,Honeybee,Apis,N,,,,
3,2,Hoyen,Aroma,33,31.05.23,12:13:00,Fly,Diptera,Y,,,,
3,2,Hoyen,Aroma,33,31.05.23,12:13:00,Unknown_bee,Unknown_bee,Y,,,,
3,2,Hoyen,Aroma,34,31.05.23,12:29:00,Honeybee,Apis,Y,,,,
3,2,Hoyen,Aroma,34,31.05.23,12:39:00,Fly,Diptera,N,,,,
3,2,Hoyen,Aroma,34,31.05.23,12:43:00,Honeybee,Apis,Y,,,,
3,2,Hoyen,Aroma,34,31.05.23,12:54:00,Fly,Diptera,Y,,,,
3,2,Hoyen,Aroma,33,31.05.23,13:14:00,Honeybee,Apis,Y,,,,
3,2,Hoyen,Aroma,33,31.05.23,13:19:00,Honeybee,Apis,N,,,,
3,2,Hoyen,Aroma,33,31.05.23,13:22:00,Honeybee,Apis,Y,,,,
3,2,Hoyen,Aroma,32,31.05.23,13:24:00,Fly,Diptera,Y,,,,
3,2,Hoyen,Aroma,32,31.05.23,13:26:00,Honeybee,Apis,Y,,,,
3,2,Hoyen,Aroma,31,31.05.23,13:35:00,Fly,Diptera,N,,,,
3,2,Hoyen,Aroma,31,31.05.23,13:36:00,Honeybee,Apis,Y,,,,
3,2,Hoyen,Aroma,30,31.05.23,13:41:00,Unknown_bee,Unknown_bee,Y,,,,
3,2,Hoyen,Aroma,28,31.05.23,13:55:00,Fly,Diptera,Y,,,,
3,2,Hoyen,Aroma,27,31.05.23,14:09:00,Unknown_bee,Unknown_bee,Y,,,,
3,2,Hoyen,Aroma,11,31.05.23,14:58:00,Fly,Diptera,N,Unsure what this is?,Aroma Høyen 3_103_WSCT9021,,
3,2,Hoyen,Aroma,27,31.05.23,15:59:00,Unknown_bee,Unknown_bee,Y,,,,
3,2,Hoyen,Aroma,27,31.05.23,16:12:00,Unknown_bee,Unknown_bee,Y,,,,
3,2,Hoyen,Aroma,28,31.05.23,16:50:00,Honeybee,Apis,Y,,,,
3,2,Hoyen,Aroma,28,31.05.23,17:01:00,Unknown_bee,Unknown_bee,Y,,,,
3,2,Hoyen,Aroma,27,31.05.23,17:26:00,Honeybee,Apis,Y,,,,
3,2,Hoyen,Aroma,27,31.05.23,17:52:00,Honeybee,Apis,Y,,,,
3,2,Hoyen,Aroma,26,31.05.23,18:21:00,Honeybee,Apis,Y,,,,
3,2,Hoyen,Aroma,26,31.05.23,18:27:00,Fly,Diptera,N,,,,
3,2,Hoyen,Aroma,25,31.05.23,19:12:00,Fly,Diptera,Y,,,,
3,2,Hoyen,Aroma,25,31.05.23,19:41:00,Honeybee,Apis,Y,,,,
3,2,Hoyen,Aroma,25,31.05.23,19:59:00,Fly,Diptera,Y,,,,
3,2,Hoyen,Aroma,25,31.05.23,20:32:00,Bumblebee,Bombus,Y,,,,
3,2,Hoyen,Aroma,19,31.05.23,21:41:00,Neuroptera,Other,N,,,,
3,1,Hoyen,Discovery,21,23.05.23,15:47:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,23,23.05.23,16:32:00,Honeybee,Apis,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,23,23.05.23,16:36:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,26,23.05.23,17:06:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,26,23.05.23,17:12:00,Other,Other,N,"Not sure what it is, might be a yellow marihøne? ",,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,11,24.05.23,00:39:00,Araneae,Other,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,24,24.05.23,09:18:00,Honeybee,Apis,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,24,24.05.23,09:47:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,24,24.05.23,09:47:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,22,24.05.23,10:04:00,Ladybug,Other,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,24,24.05.23,10:26:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,24,24.05.23,10:27:00,Solitary_bee,SolitaryBee,N,"I think, all black and shiny, not a fly",,Discovery Høyen 3_101_WSCT1896,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,24,24.05.23,10:32:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,24,24.05.23,11:34:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,26,24.05.23,12:13:00,Unknown_bee,Unknown_bee,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,26,24.05.23,12:28:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,25,24.05.23,12:40:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,25,24.05.23,12:43:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,25,24.05.23,12:44:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,24,24.05.23,13:13:00,Honeybee,Apis,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,25,24.05.23,13:25:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,25,24.05.23,13:29:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,25,24.05.23,13:29:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,26,24.05.23,14:15:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,26,24.05.23,14:16:00,Other,Other,N,"Cant see what it is, something red, maybe a red beetle? Or ladybird?",,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,25,24.05.23,14:59:00,Fly,Diptera,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
3,1,Hoyen,Discovery,25,24.05.23,16:58:00,Fly,Diptera,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
